id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,local_code
7521,0SD5,heliport,The Fort Heliport,43.806400299072300,-103.63700103759800,5800,NA,US,US-SD,Custer,no,0SD5,0SD5
7522,0SD6,small_airport,Oasis Ranch Airport,44.28889846801760,-101.82599639892600,2580,NA,US,US-SD,Philip,no,0SD6,0SD6
7523,0SD7,small_airport,Porch Ranch Airport,43.52439880371090,-101.73400115966800,2775,NA,US,US-SD,Wanblee,no,0SD7,0SD7
7524,0SD8,small_airport,Juhnke Airport,43.782798767089800,-100.29299926757800,1900,NA,US,US-SD,Vivian,no,0SD8,0SD8
7525,0SD9,heliport,Crazy Horse Heliport,43.82500076293950,-103.63600158691400,5900,NA,US,US-SD,Custer,no,0SD9,0SD9
7526,0T3,closed,Ira Biffle Airfield,37.313901,-89.997299,421,NA,US,US-MO,Marble Hill,no,,
7527,0T7,closed,Kittyhawk Airport,33.126202,-96.683601,700,NA,US,US-TX,Allen,no,,
7528,0TA0,heliport,HCA Houston Healthcare Mainland Heliport,29.39501,-94.986355,16,NA,US,US-TX,Lamarque/Texas City,no,0TA0,0TA0
7529,0TA1,closed,Buddy Harmel Airport,34.219501,-101.980003,3552,NA,US,US-TX,Halfway,no,0TA1,0TA1
7530,0TA2,small_airport,Smith Farms Airport,34.213702,-101.923342,3487,NA,US,US-TX,Halfway,no,0TA2,0TA2
7531,0TA3,small_airport,Tate Ranch Airport,30.30430030822750,-102.13800048828100,2650,NA,US,US-TX,Dryden,no,0TA3,0TA3
7532,0TA4,small_airport,Erco Field,32.49789810180660,-96.27050018310550,395,NA,US,US-TX,Kaufman,no,0TA4,0TA4
7533,0TA5,heliport,Metro Heli-Pad Heliport,29.614700317382800,-95.35489654541020,57,NA,US,US-TX,Houston,no,0TA5,0TA5
7534,0TA6,heliport,Arco Ingleside Shorebase Heliport,27.84779930114750,-97.2229995727539,20,NA,US,US-TX,Ingleside,no,0TA6,0TA6
7535,0TA7,small_airport,Alta Vista Ranch Airport,30.1481990814209,-103.89299774169900,4702,NA,US,US-TX,Marfa,no,0TA7,0TA7
7536,0TA8,small_airport,Womack Plantation Airport,33.84870147705080,-95.4072036743164,410,NA,US,US-TX,Paris,no,0TA8,0TA8
7537,0TA9,heliport,Houston Oil & Minerals Port Bolivar Nr 2 Heliport,29.39109992980960,-94.76409912109380,8,NA,US,US-TX,Port Bolivar,no,0TA9,0TA9
7538,0TE0,small_airport,Robertson Ranch Airport,29.69300079345700,-101.16200256347700,1663,NA,US,US-TX,Comstock,no,0TE0,0TE0
7539,0TE1,heliport,Christus Spohn Hospital Memorial Heliport,27.779800415039100,-97.41419982910160,38,NA,US,US-TX,Corpus Christi,no,0TE1,0TE1
7540,0TE2,heliport,Bell Helicopter Hurst Heliport,32.80009841918950,-97.16699981689450,524,NA,US,US-TX,Hurst,no,0TE2,0TE2
7541,0TE3,small_airport,Buzz Field,33.92919921875,-100.84200286865200,2614,NA,US,US-TX,Roaring Springs,no,0TE3,0TE3
7542,0TE4,small_airport,Hilltop Lakes Airport,31.08099937438970,-96.21520233154300,501,NA,US,US-TX,Hilltop Lakes,no,0TE4,0TE4
7543,0TE5,small_airport,Santa Maria Ranch Airport,27.433799743652300,-99.18589782714840,516,NA,US,US-TX,Laredo,no,0TE5,0TE5
7544,0TE6,small_airport,Gorman Airport,32.20429992675780,-98.66560363769530,1452,NA,US,US-TX,Gorman,no,0TE6,0TE6
7545,0TE7,small_airport,LBJ Ranch Airport,30.251800537100000,-98.62249755860000,1515,NA,US,US-TX,Johnson City,no,0TE7,0TE7
7546,0TE8,heliport,Texas World Speedway Helistop Nr 1 Heliport,30.54050064086910,-96.22250366210940,270,NA,US,US-TX,College Station,no,0TE8,0TE8
7547,0TE9,heliport,Texas World Speedway Helistop Nr 2 Heliport,30.539600372314500,-96.2260971069336,270,NA,US,US-TX,College Station,no,0TE9,0TE9
7548,0TN0,small_airport,R & S Buzzard Airport,35.676700592041000,-86.89669799804690,810,NA,US,US-TN,Spring Hill,no,0TN0,0TN0
7549,0TN1,seaplane_base,Tims Ford Seaplane Base,35.2223014831543,-86.22000122070310,785,NA,US,US-TN,Tullahoma,no,0TN1,0TN1
7550,0TN2,small_airport,Village Airport,35.65589904785160,-84.18550109863280,920,NA,US,US-TN,Greenback,no,0TN2,0TN2
7551,0TN3,heliport,Park West Heliport,35.917598724365200,-84.1001968383789,1000,NA,US,US-TN,Knoxville,no,0TN3,0TN3
7552,0TN4,heliport,Physicians Medical Regional Center Heliport,35.991209,-83.927278,790,NA,US,US-TN,Knoxville,no,0TN4,0TN4
7553,0TN5,small_airport,Mc Donald Airport,35.867401123,-86.4978027344,600,NA,US,US-TN,Murfreesboro,no,0TN5,0TN5
7554,0TN6,small_airport,Riner Farm Airport,36.18339920043950,-84.0990982055664,1125,NA,US,US-TN,Norris,no,0TN6,0TN6
7555,0TN7,heliport,Horne Properties Heliport,35.92359924316410,-84.09110260009770,975,NA,US,US-TN,Knoxville,no,0TN7,0TN7
7556,0TN8,heliport,Erlanger Medical Center Heliport,35.049198150634800,-85.29049682617190,745,NA,US,US-TN,Chattanooga,no,0TN8,0TN8
7557,0TN9,heliport,East Tennessee Children's Hospital Heliport,35.956199645996100,-83.93820190429690,1003,NA,US,US-TN,Knoxville,no,0TN9,0TN9
7558,0TS0,closed,Flower Mound Airport,33.0229,-97.122498,625,NA,US,US-TX,Flower Mound,no,,
7559,0TS1,small_airport,Dooley Airport,33.09039,-97.267851,650,NA,US,US-TX,Justin,no,0TS1,0TS1
7560,0TS2,small_airport,Ultralight International Ultralightport,32.948699951171900,-97.32890319824220,820,NA,US,US-TX,Haslet,no,0TS2,0TS2
7561,0TS3,heliport,Houston Heliport,29.817399978637700,-95.66329956054690,100,NA,US,US-TX,Houston,no,0TS3,0TS3
7562,0TS4,small_airport,Ullrich Airport,30.091899871826200,-96.79499816894530,410,NA,US,US-TX,Ledbetter,no,0TS4,0TS4
7563,0TS5,small_airport,Lake Bay Gall Airport,30.4419002532959,-95.1863021850586,230,NA,US,US-TX,Cleveland,no,0TS5,0TS5
7564,0TS6,heliport,Harris County Courthouse Heliport,29.716100692749000,-95.47689819335940,105,NA,US,US-TX,Houston,no,0TS6,0TS6
7565,0TS7,small_airport,Flying U Airport,32.833499908447300,-98.12529754638670,978,NA,US,US-TX,Mineral Wells,no,0TS7,0TS7
7566,0TS8,small_airport,Flying 'K' Ranch Ultralightport,26.150400161743200,-97.88359832763670,81,NA,US,US-TX,Mercedes,no,0TS8,0TS8
7567,0TS9,closed,Jim Roach Field,30.015499,-97.737197,600,NA,US,US-TX,Niederwald,no,,
4777,0TT8,heliport,Dynasty Heliport,14.963299751281700,145.64199829101600,150,OC,MP,MP-U-A,"San Jose, Tinian",no,0TT8,0TT8
7568,0TX0,small_airport,Nassau Bay Airport,32.41960144042970,-97.71279907226560,714,NA,US,US-TX,Granbury,no,0TX0,0TX0
7569,0TX1,small_airport,Pecan Plantation Airport,32.354000091552700,-97.67639923095700,710,NA,US,US-TX,Granbury,no,0TX1,0TX1
7570,0TX2,heliport,Heliport-Facility 5a Heliport,32.76259994506840,-97.05860137939450,546,NA,US,US-TX,Grand Prairie,no,0TX2,0TX2
7571,0TX3,heliport,UT Health East Texas Carthage Hospital Heliport,32.166429,-94.346098,296,NA,US,US-TX,Carthage,no,0TX3,0TX3
7572,0TX4,heliport,Aerospatiale Helicopter Corp Heliport,32.711700439453100,-97.0271987915039,535,NA,US,US-TX,Grand Prairie,no,0TX4,0TX4
7573,0TX5,small_airport,Shiloh Airport,33.02399826049810,-97.11969757080080,635,NA,US,US-TX,Flower Mound,no,0TX5,0TX5
7574,0TX6,small_airport,Elm Creek Airpark,29.505199432373000,-97.99690246582030,550,NA,US,US-TX,Seguin,no,0TX6,0TX6
7575,0TX7,closed,Lazy K Acres Airport,32.950102,-97.150297,700,NA,US,US-TX,Grapevine,no,,
7576,0TX8,small_airport,Jacobia Field,33.18040084838870,-96.04329681396480,570,NA,US,US-TX,Greenville,no,0TX8,0TX8
7577,0TX9,small_airport,Card Aerodrome,33.250099182128900,-96.11689758300780,540,NA,US,US-TX,Greenville,no,0TX9,0TX9
7578,0U0,small_airport,Landmark US Forest Service Airport,44.6423988342,-115.532997131,6662,NA,US,US-ID,Landmark,no,0U0,0U0
7579,0U1,small_airport,Warm Springs Creek Airport,44.1421012878418,-115.31400299072300,4831,NA,US,US-ID,Lowman,no,0U1,0U1
7580,0U2,small_airport,Copper Basin Airport,43.80179977416990,-113.83100128173800,7920,NA,US,US-ID,Mackay,no,0U2,0U2
7581,0U3,small_airport,Mahoney Creek US Forest Service Airport,44.7445983887,-114.92099762,4618,NA,US,US-ID,Mahoney Creek,no,0U3,0U3
7582,0U7,small_airport,Hollow Top Airport,43.32490158081060,-113.58799743652300,5359,NA,US,US-ID,Martin,no,0U7,0U7
7583,0U8,small_airport,May Airport,44.610198974609400,-113.89600372314500,5324,NA,US,US-ID,May,no,0U8,0U8
7584,0U9,small_airport,Lee Williams Memorial Airport,44.46160125732420,-116.75800323486300,2617,NA,US,US-ID,Midvale,no,0U9,0U9
7585,0VA0,closed,Mostly Harmless Heliport,37.965401,-77.777496,330,NA,US,US-VA,Bumpass,no,,
7586,0VA1,small_airport,Johnson Fox Field,37.23350143432620,-79.58529663085940,900,NA,US,US-VA,Bedford,no,0VA1,0VA1
7587,0VA2,small_airport,Riverwood Airport,37.79650115966800,-79.7667007446289,1020,NA,US,US-VA,Iron Gate,no,0VA2,0VA2
7588,0VA3,small_airport,Hunt Airport,37.69879913330080,-77.09529876708980,150,NA,US,US-VA,Manquin,no,0VA3,0VA3
7589,0VA4,small_airport,Worley Field,36.95009994506840,-79.87950134277340,1219,NA,US,US-VA,Rocky Mount,no,0VA4,0VA4
7590,0VA5,small_airport,Coffman Field,37.6941443722,-77.66089439390000,280,NA,US,US-VA,Richmond,no,0VA5,0VA5
7591,0VA6,heliport,Mc Guire Va Medical Center Pad Heliport,37.49599838260000,-77.46219635010000,178,NA,US,US-VA,Richmond,no,0VA6,0VA6
7592,0VA7,small_airport,Flatrock Air Strip,37.52320098876950,-77.81939697265630,425,NA,US,US-VA,Richmond,no,0VA7,0VA7
7593,0VA8,small_airport,Jayarz Airport,37.28580093383790,-77.79119873046880,210,NA,US,US-VA,Mannboro,no,0VA8,0VA8
7594,0VA9,small_airport,Handy Strip,37.4473991394043,-76.45379638671880,8,NA,US,US-VA,Gloucester Court House,no,0VA9,0VA9
7595,0VI1,small_airport,Brooklyn Airport,37.688899993896500,-77.10140228271480,145,NA,US,US-VA,Manquin,no,0VI1,0VI1
7596,0W0,seaplane_base,Seattle Seaplanes Seaplane Base,47.627601623535200,-122.33200073242200,14,NA,US,US-WA,Seattle,no,0W0,0W0
7597,0W7,seaplane_base,Floathaven Seaplane Base,48.72819900512700,-122.33599853515600,307,NA,US,US-WA,Bellingham,no,0W7,0W7
7598,0WA0,heliport,Streamline Heliport,47.982898712158,-122.03800201416,116,NA,US,US-WA,Machias,no,0WA0,0WA0
7599,0WA1,small_airport,Dwight Field,46.61709976196290,-122.82599639892600,350,NA,US,US-WA,Chehalis,no,0WA1,0WA1
7600,0WA2,small_airport,Curtis Airport,46.59040069580080,-123.1050033569340,254,NA,US,US-WA,Curtis,no,0WA2,0WA2
7601,0WA3,closed,Air Columbia Heliport,45.682599,-121.900002,149,NA,US,US-WA,Stevenson,no,,
7602,0WA4,heliport,Macon Heliport,47.436238,-120.279515,1250,NA,US,US-WA,East Wenatchee,no,0WA4,0WA4
7603,0WA5,heliport,Ware Mountain Heliport,48.37929916381840,-122.28800201416000,750,NA,US,US-WA,Mount Vernon,no,0WA5,0WA5
7604,0WA6,heliport,Stevens Memorial Hospital Heliport,47.8036994934082,-122.33399963378900,370,NA,US,US-WA,Edmonds,no,0WA6,0WA6
7605,0WA7,heliport,Shamrock Port Heliport,47.77690124511720,-117.08399963378900,2172,NA,US,US-WA,Newman Lake,no,0WA7,0WA7
7606,0WA8,heliport,Childrens Hospital Emergency Heliport,47.66400146484380,-122.28099822998000,125,NA,US,US-WA,Seattle,no,0WA8,0WA8
7607,0WA9,heliport,Naval Station Everett Heliport,47.986460601,-122.224295139,5,NA,US,US-WA,Everett,no,0WA9,0WA9
7608,0WI0,heliport,Aurora St Luke's Medical Center Heliport,42.98889923095700,-87.95149993896480,761,NA,US,US-WI,Milwaukee,no,0WI0,0WI0
7609,0WI1,small_airport,Mort's Landing Airport,45.507198333700000,-92.1418991089,1255,NA,US,US-WI,Comstock,no,0WI1,0WI1
7610,0WI2,small_airport,Doering Farms Airfield,43.20140075683590,-88.3333969116211,910,NA,US,US-WI,Monches,no,0WI2,0WI2
7611,0WI3,heliport,Aurora Lakeland Medical Center Heliport,42.66170120239260,-88.4968032836914,1040,NA,US,US-WI,Elkhorn,no,0WI3,0WI3
7612,0WI4,small_airport,Snow Crest Ranch Airport,43.82939910888670,-89.35260009765630,810,NA,US,US-WI,Montello,no,0WI4,0WI4
7613,0WI5,small_airport,Crash In International Airport,42.793399810791000,-87.8906021118164,755,NA,US,US-WI,Husher,no,0WI5,0WI5
7614,0WI6,small_airport,Simandl Field/Private Airport,42.8736000061,-88.1578979492,805,NA,US,US-WI,Muskego,no,0WI6,0WI6
7615,0WI7,small_airport,With Wings And A Halo Airport,44.1335983276,-88.4992980957,760,NA,US,US-WI,Neenah,no,0WI7,0WI7
7616,0WI8,small_airport,Oconomowoc Airport,43.13890075683590,-88.47229766845700,885,NA,US,US-WI,Oconomowoc,no,0WI8,0WI8
7617,0WI9,small_airport,Mc Manus Hoonch-Na-Shee-Kaw Airport,42.9314002991,-89.3386993408,931,NA,US,US-WI,Oregon,no,0WI9,0WI9
7618,0WN0,small_airport,Rucilla's Roost Airport,48.137298583984400,-123.11299896240200,15,NA,US,US-WA,Sequim,no,0WN0,0WN0
7619,0WN1,small_airport,Shangri-La Airport,46.75189971923830,-120.60199737548800,1500,NA,US,US-WA,Selah,no,0WN1,0WN1
45908,0WN2,small_airport,Coopers Landing,46.127778,-119.015,435,NA,US,US-WA,Kennewick,no,0WN2,0WN2
7621,0WN4,heliport,Olympia Heliport,46.9640007019043,-122.89199829101600,200,NA,US,US-WA,Olympia,no,0WN4,0WN4
7622,0WN5,small_airport,Potts Field,42.79970169067380,-88.04869842529300,815,NA,US,US-WI,North Cape,no,0WN5,0WN5
7623,0WN6,heliport,L-Z Blue Thunder Heliport,48.953399658203100,-122.81800079345700,75,NA,US,US-WA,Blaine,no,0WN6,0WN6
7624,0WN7,heliport,Enumclaw Community Hospital Heliport,47.20650100708010,-121.98100280761700,700,NA,US,US-WA,Enumclaw,no,0WN7,0WN7
7625,0WN8,heliport,Sheldon Heliport,47.2510986328125,-116.85199737548800,2129,NA,US,US-ID,Coeur D'Alene,no,0WN8,0WN8
45906,0WN9,small_airport,Wings For Christ Airport,48.430464,-119.486058,1000,NA,US,US-WA,Omak,no,0WN9,0WN9
45936,0WY0,small_airport,Freedom Air Ranch Airport,43.039722,-111.038056,5698,NA,US,US-WY,Freedom,no,0WY0,0WY0
45935,0WY1,small_airport,Dorsey Creek Ranch Airport,44.411111,-108.163333,4017,NA,US,US-WY,Basin,no,0WY1,0WY1
7626,A0,heliport,Parkland Hospital Nr 2 Heliport,32.811402,-96.838799,548,NA,US,US-TX,Dallas,no,,
7628,A2,heliport,Fort Duncan Medical Center Heliport,28.712099075317400,-100.45700073242200,884,NA,US,US-TX,Eagle Pass,no,A2,A2
7629,A3,heliport,Midstream Freeport Heliport,28.97170066833500,-95.28309631347660,6,NA,US,US-TX,Freeport,no,A3,A3
7630,A4,small_airport,Seven C's Ranch Airport,27.99690055847170,-98.8822021484375,331,NA,US,US-TX,Freer,no,A4,A4
7631,A5,small_airport,74 Ranch Airport,28.684900283813500,-98.38279724121090,320,NA,US,US-TX,Campbellton,no,A5,A5
7632,A6,heliport,Jaxon Landing Heliport,33.45000076293950,-101.93900299072300,3270,NA,US,US-TX,Lubbock,no,A6,A6
7633,A7,small_airport,Bar 3 Ranch Airport,30.66270065,-97.62509918,744,NA,US,US-TX,Georgetown,no,A7,A7
7634,A8,closed,Ohho Airport,30.27,-98.108299,1340,NA,US,US-TX,Dripping Springs,no,,
7635,A9,heliport,Methodist Mansfield Medical Center Heliport,32.56779861450200,-97.09529876708980,633,NA,US,US-TX,Mansfield,no,A9,A9
7636,0XS0,small_airport,Diamond H Ranch Airport,28.400299072265600,-99.55870056152340,511,NA,US,US-TX,Catarina,no,0XS0,0XS0
7637,0XS1,small_airport,Rodgers Roost Airport,29.287799835205100,-96.34970092773440,129,NA,US,US-TX,El Campo,no,0XS1,0XS1
7638,0XS2,small_airport,John Fields Ranch Airport,30.554899215698200,-100.53399658203100,2342,NA,US,US-TX,Sonora,no,0XS2,0XS2
7639,0XS3,heliport,South Texas Project Heliport,28.792200088501000,-96.04190063476560,32,NA,US,US-TX,Palacios,no,0XS3,0XS3
7640,0XS4,heliport,Eds Heliport,33.09170150756840,-96.68609619140630,602,NA,US,US-TX,Allen,no,0XS4,0XS4
7641,0XS5,heliport,Southeastern Helicopters Heliport,26.14699935913090,-97.17389678955080,5,NA,US,US-TX,South Padre Island,no,0XS5,0XS5
7642,0XS6,small_airport,Lakeside Beach Airport,30.500999450683600,-98.14700317382810,800,NA,US,US-TX,Spicewood,no,0XS6,0XS6
7643,0XS7,small_airport,Anacacho Ranch Airport,29.193679,-100.280027,1067,NA,US,US-TX,Brackettville,no,0XS7,0XS7
7644,0XS8,small_airport,Dunbar Ranch Airport,29.07695,-100.371609,958,NA,US,US-TX,Brackettville,no,0XS8,0XS8
45852,0XS9,small_airport,French Field,32.134042,-95.339583,540,NA,US,US-TX,Bullard,no,0XS9,0XS9
7645,0Y4,small_airport,Lambert Fechter Municipal Airport,43.16419982910160,-95.47000122070310,1452,NA,US,US-IA,Hartley,no,0Y4,0Y4
7646,0Y6,small_airport,Lake Mills Municipal Airport,43.41659927368160,-93.50849914550780,1260,NA,US,US-IA,Lake Mills,no,0Y6,0Y6
7647,0Z2,small_airport,Road Commission Nr 1 Airport,63.10820007324220,-147.53199768066400,2525,NA,US,US-AK,Denali,no,0Z2,0Z2
7648,0Z3,seaplane_base,Shannons Pond Seaplane Base,59.058998,-158.577191,80,NA,US,US-AK,Dillingham,no,AA15,AA15
7649,10AK,small_airport,Hunt Strip,61.59189987182620,-149.67799377441400,200,NA,US,US-AK,Wasilla,no,10AK,10AK
7650,10AL,heliport,North Jackson Hospital Heliport,34.91400146484380,-85.7708969116211,650,NA,US,US-AL,Bridgeport,no,10AL,10AL
7651,10AR,heliport,Huntsville Memorial Hospital Heliport,36.09400177001950,-93.74240112304690,1495,NA,US,US-AR,Huntsville,no,10AR,10AR
7652,10AZ,small_airport,Pierce Airport,33.36640167236330,-112.61799621582000,860,NA,US,US-AZ,Buckeye,no,10AZ,10AZ
7653,10CA,heliport,William E Poole Heliport,34.6022520024,-117.172451019,3120,NA,US,US-CA,Apple Valley,no,10CA,10CA
7654,10CL,closed,Joe Gottlieb Field,35.368,-119.195,347,NA,US,US-CA,Bakersfield,no,,
322689,10CN,heliport,Adventist Health St Helena Heliport,38.543333,-122.475,581,NA,US,US-CA,St Helena,no,10CN,10CN
7655,10CO,small_airport,Silkman Farms Inc. Airport,39.45470047,-102.212997437,4000,NA,US,US-CO,Burlington,no,10CO,10CO
7656,10D,small_airport,Winsted Municipal Airport,44.95000076293950,-94.06690216064450,1030,NA,US,US-MN,Winsted,no,10D,10D
7657,10F,small_airport,Rosser Ranch Airport,33.0154,-98.626,1112,NA,US,US-TX,Graham,no,10TT,10TT
7658,10FA,small_airport,Flying Baron Estates Airport,28.797500610351600,-81.93589782714840,75,NA,US,US-FL,Leesburg,no,10FA,10FA
7659,10FD,small_airport,Seven Feathers Airport,29.00659942626950,-82.40460205078130,68,NA,US,US-FL,Dunnellon,no,10FD,10FD
7660,10FL,heliport,Fishermen's Hospital Emergency Helistop,24.710399627685500,-81.09449768066410,5,NA,US,US-FL,Marathon,no,10FL,10FL
7661,10GA,small_airport,Beaverbrook Aerodrome,33.32509994506840,-84.29830169677730,910,NA,US,US-GA,Griffin,no,10GA,10GA
7662,10IA,small_airport,Flyers Airport,42.41669845581060,-92.25019836425780,830,NA,US,US-IA,Waterloo,no,10IA,10IA
7663,10ID,small_airport,Flat Top Airstrip,43.49440002441410,-113.9219970703130,5841,NA,US,US-ID,Muldoon,no,10ID,10ID
7664,10II,heliport,Franciscan Health Rensselaer Heliport,40.934997,-87.138159,660,NA,US,US-IN,Rensselaer,no,10II,10II
7665,10IL,heliport,Riverside Medical Center Heliport,41.123600006103500,-87.88529968261720,620,NA,US,US-IL,Kankakee,no,10IL,10IL
7666,10IN,closed,Squires Airport,39.718399,-85.048897,1000,NA,US,US-IN,Connersville,no,,
7667,10KS,heliport,University of Kansas Hospital Heliport,39.056277,-94.608892,958,NA,US,US-KS,Kansas City,no,10KS,10KS
7668,10KY,heliport,Southwest Government Center Heliport,38.148399353027300,-85.83689880371090,480,NA,US,US-KY,Louisville,no,10KY,10KY
7669,10LA,small_airport,Industrial Helicopters Inc. Airport,30.247400283813500,-92.09600067138670,35,NA,US,US-LA,Scott,no,10LA,10LA
7670,10LS,closed,G & J Fly A Way Ultralightport,30.046301,-91.994598,20,NA,US,US-LA,Youngsville,no,,
7671,10MA,seaplane_base,Beaver Lake Seaplane Base,42.26259994506840,-72.30699920654300,384,NA,US,US-MA,Ware,no,10MA,10MA
328986,10ME,heliport,PVH Heliport,45.348713,-68.516636,368,NA,US,US-ME,Lincoln,no,10ME,10ME
7672,10MI,heliport,Ascension St Mary's Hospital Heliport,43.425969,-83.939356,595,NA,US,US-MI,Saginaw,no,10MI,10MI
7673,10MN,seaplane_base,Lookout Lake Seaplane Base,46.4375,-93.95610046386720,1200,NA,US,US-MN,Ironton,no,10MN,10MN
7674,10MO,closed,Eckerts Airstrip,38.914501,-91.704301,839,NA,US,US-MO,Williamsburg,no,,
7675,10MS,heliport,Daniel Emergency Response Team Heliport,30.53030014038090,-88.55889892578130,20,NA,US,US-MS,Moss Point,no,10MS,10MS
7676,10MT,small_airport,Hoolie Airport,47.83330154418950,-106.48400115966800,2526,NA,US,US-MT,Haxby,no,10MT,10MT
7677,10MU,heliport,Freeman Neosha Hospital Heliport,36.867801666259800,-94.368896484375,1110,NA,US,US-MO,Neosho,no,10MU,10MU
7678,10NC,small_airport,Johnston Farm Airport,36.343101501464800,-77.5093994140625,60,NA,US,US-NC,Jackson,no,10NC,10NC
7679,10ND,small_airport,Smith Strip,47.1875,-102.36199951171900,2200,NA,US,US-ND,Halliday,no,10ND,10ND
7680,10NE,heliport,St Joseph Hospital Heliport,41.26559829711910,-95.95449829101560,1130,NA,US,US-NE,Omaha,no,10NE,10NE
7681,10NH,heliport,Clark Heliport,42.87409973144530,-71.17970275878910,320,NA,US,US-NH,Hampstead,no,10NH,10NH
7682,10NJ,heliport,St Francis M C Helistop,40.21839904785160,-74.73880004882810,55,NA,US,US-NJ,Trenton,no,10NJ,10NJ
330693,10NR,heliport,CHS Union Heliport,34.976678,-80.522055,581,NA,US,US-NC,Monroe,no,10NR,10NR
7683,10NY,closed,Beaver Meadow Heliport,43.368999,-75.159599,1195,NA,US,US-NY,Remsen,no,,
7684,10OH,small_airport,Zoellner Airport,41.402517,-82.629333,617,NA,US,US-OH,Huron,no,10OH,10OH
7685,10OK,small_airport,Hickory Hills Airport,35.16669845581060,-97.21700286865230,1175,NA,US,US-OK,Norman,no,10OK,10OK
7686,10OR,small_airport,Stevens Mountain Airport,45.78929901123050,-123.23200225830100,1000,NA,US,US-OR,Vernonia,no,10OR,10OR
7687,10PA,heliport,Piac Heliport,39.86259841918950,-75.31050109863280,8,NA,US,US-PA,Essington,no,10PA,10PA
7688,10PN,heliport,One Meridian Plaza Heliport,39.93069839477540,-75.24410247802730,560,NA,US,US-PA,Philadelphia,no,10PN,10PN
326562,10SD,heliport,Wanblee Health Center Heliport,43.563836,-101.660223,2654,NA,US,US-SD,Wanblee,no,10SD,10SD
7689,10TA,heliport,Bear Creek Heliport,29.792200088501000,-95.63490295410160,100,NA,US,US-TX,Houston,no,10TA,10TA
7690,10TE,small_airport,Gottwald Field,29.666900634765600,-97.50029754638670,440,NA,US,US-TX,Harwood,no,10TE,10TE
7691,10TN,small_airport,Flatwood Field,36.0718994140625,-86.35440063476560,600,NA,US,US-TN,Lebanon,no,10TN,10TN
7692,10TS,closed,Saint's Strip Ultralightport,29.5525,-98.103104,980,NA,US,US-TX,Marion,no,,
7693,10TX,heliport,SMC Aerospace Heliport,27.8447,-97.2239,15,NA,US,US-TX,Ingleside,no,10TX,10TX
45863,10UT,heliport,Gilbert Development Corp Heliport,37.172778,-113.434444,3300,NA,US,US-UT,Hurricane,no,10UT,10UT
7694,10VA,small_airport,Nashs Airport,37.38629913330080,-78.81310272216800,785,NA,US,US-VA,Appomattox,no,10VA,10VA
328506,10VG,heliport,WAVY TV Heliport,36.829702,-76.298344,20,NA,US,US-VA,Portsmouth,no,10VG,10VG
7695,10WA,closed,Mullan Hill Airport,47.5546,-117.413001,2310,NA,US,US-WA,Spokane,no,,
7696,10WI,small_airport,Buds Landing Airport,45.11579895019530,-88.18949890136720,850,NA,US,US-WI,Pound,no,10WI,10WI
45941,10WY,small_airport,Willow Creek Ranch Airport,43.423333,-106.823611,5521,NA,US,US-WY,Kaycee,no,10WY,10WY
7697,10XS,small_airport,Flying S Air Ranch Airport,31.779499053955100,-98.9093017578125,1447,NA,US,US-TX,Brownwood,no,10XS,10XS
7698,11AK,small_airport,Rocking T. Ranch Airport,63.9995994568,-145.501998901,1190,NA,US,US-AK,Delta Junction,no,11AK,11AK
7699,11AL,heliport,Ech Stagefield Army Heliport,31.393699645996100,-85.75150299072270,268,NA,US,US-AL,Fort Rucker/Ozark,no,11AL,11AL
7700,11AR,heliport,CHI St. Vincent Hospital Hot Springs Heliport,34.468846,-93.065766,558,NA,US,US-AR,Hot Springs,no,11AR,11AR
7701,11AZ,small_airport,Whetstone Airport,31.683588,-110.290053,4250,NA,US,US-AZ,Huachuca City,no,11AZ,11AZ
7702,11CA,small_airport,Turner Field,36.673301696777300,-119.72200012207000,300,NA,US,US-CA,Fowler,no,11CA,11CA
7703,11CL,small_airport,Hansen Airport,34.630001068115200,-117.65299987793000,2885,NA,US,US-CA,Adelanto,no,11CL,11CL
322667,11CN,heliport,Shasta Regional Medical Center Heliport,40.585116,-122.387976,622,NA,US,US-CA,Redding,no,11CN,11CN
7704,11CO,closed,Channel 7 Heliport,39.7253,-104.984,5300,NA,US,US-CO,Denver,no,,
7705,11FA,small_airport,B & L Farms Airport,25.58370018005370,-80.49980163574220,9,NA,US,US-FL,Homestead,no,11FA,11FA
7706,11FD,heliport,North Okaloosa Medical Center Heliport,30.735700607299800,-86.56269836425780,230,NA,US,US-FL,Crestview,no,11FD,11FD
7707,11FL,small_airport,Williams Field,30.042999267578100,-81.88089752197270,88,NA,US,US-FL,Middleburg,no,11FL,11FL
7708,11G,closed,Johnson Field,42.921101,-82.585501,630,NA,US,US-MI,Smiths Creek,no,,
7709,11GA,closed,De Kalb General Hospital Heliport,33.7897,-84.282204,1012,NA,US,US-GA,Decatur,no,,
7710,11GE,heliport,Apple 1 Heliport,34.26029968261720,-84.06639862060550,1273,NA,US,US-GA,Cumming,no,11GE,11GE
7711,11ID,closed,Riddle Airport,42.185504,-116.112999,5356,NA,US,US-ID,Riddle,no,,
7712,11II,small_airport,Atterbury Field (Camp Atterbury),39.3417015076,-86.0305023193,710,NA,US,US-IN,Nineveh,no,11II,11II
